booking_id,customer_id,service_type,service_price,booking_date,appointment_date,appointment_hour,booking_lead_time_days,past_visit_count,past_cancellation_count,past_no_show_count,payment_method,branch,day_of_week,is_weekend,customer_age,gender,appointment_outcome
BK_08653,CUST_0487,Haircut,500,2025-09-19,2025-10-02,9,13,4,0,0,Card on File,Indiranagar,Thursday,0,28,Female,No-Show
BK_08654,CUST_1512,Spa & Massage,3000,2025-11-10,2025-11-15,16,5,13,0,0,UPI Prepaid,Indiranagar,Saturday,1,31,Male,Show
BK_08655,CUST_1313,Haircut,500,2025-11-17,2025-11-21,17,4,1,0,0,Pay at Salon (Cash),Indiranagar,Friday,0,23,Male,No-Show
BK_08656,CUST_0754,Hair Treatment,4000,2026-01-25,2026-01-27,13,2,1,0,0,Online Prepaid,HSR Layout,Tuesday,0,22,Female,Show
BK_08657,CUST_0343,Bridal Package,15000,2025-12-08,2025-12-09,19,1,14,1,1,Pay at Salon (Cash),Indiranagar,Tuesday,0,30,Female,No-Show
BK_08658,CUST_1934,Spa & Massage,3000,2025-12-09,2025-12-10,19,1,13,0,1,UPI Prepaid,Whitefield,Wednesday,0,27,Female,Show
BK_08659,CUST_1058,Haircut,500,2025-11-05,2025-11-08,15,3,3,0,0,Online Prepaid,Koramangala,Saturday,1,18,Male,Show
BK_08660,CUST_0120,Hair Treatment,4000,2025-10-23,2025-11-04,19,12,3,0,0,Card on File,Indiranagar,Tuesday,0,24,Female,Show
BK_08661,CUST_0757,Haircut,500,2025-12-28,2026-01-01,13,4,1,0,0,Online Prepaid,HSR Layout,Thursday,0,18,Female,No-Show
BK_08662,CUST_0859,Facial,1500,2025-10-17,2025-10-25,20,8,2,0,0,Online Prepaid,Koramangala,Saturday,1,18,Female,Show
BK_08663,CUST_0869,Haircut,500,2025-11-02,2025-11-04,18,2,2,0,0,Card on File,Indiranagar,Tuesday,0,36,Male,No-Show
BK_08664,CUST_1480,Hair Treatment,4000,2025-08-29,2025-09-01,17,3,1,0,0,Pay at Salon (Cash),Whitefield,Monday,0,35,Male,Show
BK_08665,CUST_1095,Hair Treatment,4000,2025-11-20,2025-11-27,18,7,7,0,0,Pay at Salon (Cash),Indiranagar,Thursday,0,30,Male,Show
BK_08666,CUST_1993,Spa & Massage,3000,2025-10-29,2025-10-30,13,1,3,0,0,Online Prepaid,Koramangala,Thursday,0,36,Male,Show
BK_08667,CUST_0632,Haircut,500,2025-08-25,2025-09-24,19,30,10,0,0,UPI Prepaid,Koramangala,Wednesday,0,32,Female,No-Show
BK_08668,CUST_0147,Haircut,500,2026-02-17,2026-02-20,17,3,1,0,0,UPI Prepaid,Koramangala,Friday,0,18,Female,Show
BK_08669,CUST_0981,Spa & Massage,3000,2025-12-07,2025-12-12,17,5,11,0,0,UPI Prepaid,Whitefield,Friday,0,41,Female,Show
BK_08670,CUST_1515,Haircut,500,2025-10-30,2025-10-31,14,1,7,0,0,UPI Prepaid,HSR Layout,Friday,0,49,Female,Show
BK_08671,CUST_0838,Haircut,500,2025-12-15,2025-12-18,10,3,4,0,0,Pay at Salon (Cash),Indiranagar,Thursday,0,46,Male,Show
BK_08672,CUST_0169,Bridal Package,15000,2026-02-21,2026-02-22,11,1,2,0,0,Online Prepaid,Jayanagar,Sunday,1,26,Female,Show
BK_08673,CUST_0067,Hair Coloring,2500,2025-10-28,2025-10-31,17,3,2,0,0,Pay at Salon (Cash),Jayanagar,Friday,0,33,Male,No-Show
BK_08674,CUST_0016,Hair Coloring,2500,2025-09-23,2025-09-27,10,4,2,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,20,Female,Show
BK_08675,CUST_1452,Haircut,500,2025-09-05,2025-09-16,9,11,1,0,0,Online Prepaid,Koramangala,Tuesday,0,26,Female,Show
BK_08676,CUST_1396,Haircut,500,2025-10-23,2025-11-11,18,19,2,0,0,UPI Prepaid,Whitefield,Tuesday,0,45,Male,No-Show
BK_08677,CUST_0198,Haircut,500,2025-09-07,2025-09-14,13,7,2,0,0,Online Prepaid,HSR Layout,Sunday,1,32,Other,Show
BK_08678,CUST_0659,Facial,1500,2026-01-23,2026-01-24,18,1,7,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,27,Male,Show
BK_08679,CUST_0178,Hair Treatment,4000,2026-01-17,2026-01-18,19,1,8,0,0,Pay at Salon (Cash),Koramangala,Sunday,1,26,Male,Show
BK_08680,CUST_0397,Facial,1500,2025-09-09,2025-09-22,13,13,16,0,0,Online Prepaid,Indiranagar,Monday,0,37,Female,Show
BK_08681,CUST_1314,Haircut,500,2025-12-04,2025-12-05,17,1,6,0,0,Online Prepaid,Whitefield,Friday,0,18,Male,No-Show
BK_08682,CUST_1118,Hair Coloring,2500,2026-01-18,2026-01-20,17,2,5,0,0,Pay at Salon (Cash),Koramangala,Tuesday,0,33,Female,No-Show
BK_08683,CUST_0957,Bridal Package,15000,2025-10-16,2025-10-18,19,2,2,0,0,UPI Prepaid,Indiranagar,Saturday,1,37,Male,No-Show
BK_08684,CUST_0598,Hair Treatment,4000,2025-12-07,2025-12-10,12,3,2,0,0,Pay at Salon (Cash),Jayanagar,Wednesday,0,42,Female,Show
BK_08685,CUST_0674,Hair Treatment,4000,2025-11-10,2025-11-11,20,1,2,0,0,Pay at Salon (Cash),Jayanagar,Tuesday,0,28,Female,No-Show
BK_08686,CUST_1006,Hair Treatment,4000,2025-12-03,2025-12-18,9,15,3,0,0,Card on File,Indiranagar,Thursday,0,37,Female,No-Show
BK_08687,CUST_0501,Haircut,500,2025-10-27,2025-10-31,13,4,3,0,0,Pay at Salon (Cash),Indiranagar,Friday,0,41,Female,No-Show
BK_08688,CUST_0184,Haircut,500,2025-08-24,2025-08-29,19,5,8,0,0,Card on File,Koramangala,Friday,0,23,Male,Show
BK_08689,CUST_0574,Bridal Package,15000,2025-10-13,2025-10-17,11,4,12,1,1,UPI Prepaid,Indiranagar,Friday,0,41,Male,Show
BK_08690,CUST_1016,Spa & Massage,3000,2025-10-19,2025-11-01,10,13,10,0,0,Online Prepaid,Indiranagar,Saturday,1,29,Female,No-Show
BK_08691,CUST_0648,Spa & Massage,3000,2025-12-12,2025-12-23,12,11,7,0,0,UPI Prepaid,HSR Layout,Tuesday,0,22,Female,Show
BK_08692,CUST_1287,Haircut,500,2025-10-06,2025-10-18,10,12,1,0,0,UPI Prepaid,HSR Layout,Saturday,1,27,Male,Show
BK_08693,CUST_1028,Facial,1500,2025-12-16,2025-12-20,13,4,3,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,32,Female,Show
BK_08694,CUST_1727,Haircut,500,2025-12-14,2025-12-16,14,2,16,1,1,Pay at Salon (Cash),HSR Layout,Tuesday,0,38,Male,Show
BK_08695,CUST_1571,Hair Treatment,4000,2025-10-02,2025-10-07,11,5,7,0,0,Online Prepaid,Whitefield,Tuesday,0,37,Male,Show
BK_08696,CUST_0845,Hair Coloring,2500,2026-02-15,2026-02-18,15,3,5,0,0,Pay at Salon (Cash),Jayanagar,Wednesday,0,37,Female,Show
BK_08697,CUST_1896,Hair Coloring,2500,2025-12-16,2025-12-17,12,1,7,0,0,UPI Prepaid,Indiranagar,Wednesday,0,27,Male,Show
BK_08698,CUST_1744,Haircut,500,2026-01-11,2026-01-17,19,6,3,0,0,UPI Prepaid,Jayanagar,Saturday,1,26,Female,No-Show
BK_08699,CUST_1842,Facial,1500,2025-09-13,2025-09-24,19,11,1,0,0,Online Prepaid,Koramangala,Wednesday,0,34,Female,Show
BK_08700,CUST_1255,Haircut,500,2025-12-18,2025-12-19,18,1,2,0,0,UPI Prepaid,HSR Layout,Friday,0,45,Female,No-Show
BK_08701,CUST_1368,Haircut,500,2025-09-08,2025-09-09,10,1,5,0,0,UPI Prepaid,Whitefield,Tuesday,0,31,Female,Show
BK_08702,CUST_1896,Hair Coloring,2500,2025-09-20,2025-09-24,18,4,7,0,0,Card on File,Jayanagar,Wednesday,0,27,Male,No-Show
BK_08703,CUST_0154,Facial,1500,2025-10-13,2025-10-21,18,8,4,0,0,Online Prepaid,Koramangala,Tuesday,0,19,Female,Show
BK_08704,CUST_1838,Hair Coloring,2500,2026-01-22,2026-01-27,10,5,5,0,0,Online Prepaid,Indiranagar,Tuesday,0,41,Female,No-Show
BK_08705,CUST_0812,Bridal Package,15000,2025-12-06,2025-12-09,11,3,3,0,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,38,Male,Show
BK_08706,CUST_1282,Bridal Package,15000,2025-11-15,2025-11-20,12,5,3,0,0,Pay at Salon (Cash),Indiranagar,Thursday,0,18,Female,Show
BK_08707,CUST_1736,Hair Coloring,2500,2025-10-29,2025-11-03,9,5,4,0,0,Online Prepaid,Indiranagar,Monday,0,33,Female,No-Show
BK_08708,CUST_1809,Hair Coloring,2500,2025-11-22,2025-12-01,11,9,2,0,0,Online Prepaid,Jayanagar,Monday,0,32,Female,Show
BK_08709,CUST_1050,Hair Coloring,2500,2026-02-06,2026-02-09,12,3,4,0,0,Online Prepaid,Koramangala,Monday,0,18,Male,Show
BK_08710,CUST_0112,Facial,1500,2026-01-16,2026-01-24,20,8,6,0,0,Online Prepaid,Whitefield,Saturday,1,24,Male,Show
BK_08711,CUST_0934,Hair Coloring,2500,2025-09-03,2025-09-04,10,1,6,0,0,Card on File,Jayanagar,Thursday,0,37,Male,Show
BK_08712,CUST_1384,Haircut,500,2025-09-21,2025-09-23,10,2,1,0,0,Online Prepaid,Indiranagar,Tuesday,0,29,Male,Show
BK_08713,CUST_1665,Haircut,500,2025-11-01,2025-11-08,17,7,1,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,28,Female,Show
BK_08714,CUST_1773,Spa & Massage,3000,2025-10-14,2025-10-15,12,1,4,0,0,UPI Prepaid,Indiranagar,Wednesday,0,39,Male,Show
BK_08715,CUST_0823,Spa & Massage,3000,2025-09-02,2025-09-03,11,1,21,0,0,UPI Prepaid,HSR Layout,Wednesday,0,32,Male,Show
BK_08716,CUST_0141,Spa & Massage,3000,2026-02-03,2026-02-18,16,15,3,0,0,Online Prepaid,Whitefield,Wednesday,0,40,Female,Show
BK_08717,CUST_0593,Haircut,500,2025-08-31,2025-09-06,20,6,5,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,26,Female,Show
BK_08718,CUST_0003,Spa & Massage,3000,2025-10-19,2025-11-05,13,17,3,0,0,Pay at Salon (Cash),Whitefield,Wednesday,0,20,Male,No-Show
BK_08719,CUST_0269,Hair Treatment,4000,2026-01-08,2026-01-11,17,3,14,0,0,Card on File,HSR Layout,Sunday,1,18,Female,No-Show
BK_08720,CUST_1452,Haircut,500,2025-11-22,2025-11-25,16,3,1,0,0,Card on File,Indiranagar,Tuesday,0,26,Female,Show
BK_08721,CUST_0771,Spa & Massage,3000,2026-01-15,2026-01-16,12,1,3,0,0,Pay at Salon (Cash),Koramangala,Friday,0,28,Female,Show
BK_08722,CUST_0063,Hair Treatment,4000,2025-12-16,2025-12-27,18,11,3,0,0,UPI Prepaid,HSR Layout,Saturday,1,35,Female,Show
BK_08723,CUST_1063,Hair Coloring,2500,2026-02-14,2026-02-15,14,1,7,0,0,Pay at Salon (Cash),Indiranagar,Sunday,1,32,Male,Show
BK_08724,CUST_0542,Facial,1500,2025-10-20,2025-10-21,16,1,1,0,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,20,Female,Show
BK_08725,CUST_0936,Hair Coloring,2500,2025-11-24,2025-12-08,12,14,14,1,1,Card on File,HSR Layout,Monday,0,30,Male,Show
BK_08726,CUST_1723,Spa & Massage,3000,2026-02-02,2026-02-04,20,2,1,0,0,UPI Prepaid,Whitefield,Wednesday,0,30,Female,Show
BK_08727,CUST_1033,Haircut,500,2025-12-27,2025-12-31,17,4,5,0,0,Online Prepaid,Whitefield,Wednesday,0,40,Female,No-Show
BK_08728,CUST_0296,Haircut,500,2026-01-11,2026-01-12,19,1,7,0,0,Pay at Salon (Cash),Jayanagar,Monday,0,35,Female,Show
BK_08729,CUST_1931,Hair Coloring,2500,2025-12-10,2025-12-11,11,1,10,0,0,Pay at Salon (Cash),Koramangala,Thursday,0,22,Male,Show
BK_08730,CUST_0184,Hair Treatment,4000,2026-01-17,2026-02-01,20,15,8,0,0,Card on File,Koramangala,Sunday,1,23,Male,No-Show
BK_08731,CUST_1647,Haircut,500,2025-11-21,2025-11-24,18,3,9,0,0,Pay at Salon (Cash),HSR Layout,Monday,0,41,Male,No-Show
BK_08732,CUST_0572,Hair Coloring,2500,2025-10-03,2025-10-04,12,1,2,0,0,Pay at Salon (Cash),Jayanagar,Saturday,1,26,Female,Show
BK_08733,CUST_0586,Bridal Package,15000,2025-11-24,2025-11-29,13,5,4,0,0,Pay at Salon (Cash),Indiranagar,Saturday,1,38,Female,Show
BK_08734,CUST_0845,Spa & Massage,3000,2025-11-25,2025-12-03,10,8,5,0,0,Pay at Salon (Cash),Indiranagar,Wednesday,0,37,Female,Show
BK_08735,CUST_0813,Facial,1500,2025-10-19,2025-10-20,16,1,4,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,30,Female,No-Show
BK_08736,CUST_1142,Haircut,500,2025-12-16,2026-01-01,13,16,2,0,0,UPI Prepaid,Whitefield,Thursday,0,28,Male,No-Show
BK_08737,CUST_0027,Hair Coloring,2500,2025-10-01,2025-10-04,14,3,9,0,0,Online Prepaid,HSR Layout,Saturday,1,26,Male,Show
BK_08738,CUST_0856,Hair Treatment,4000,2025-10-02,2025-10-03,11,1,8,0,0,Pay at Salon (Cash),HSR Layout,Friday,0,32,Male,Show
BK_08739,CUST_0241,Facial,1500,2025-11-03,2025-11-11,17,8,3,0,0,Pay at Salon (Cash),HSR Layout,Tuesday,0,52,Female,No-Show
BK_08740,CUST_0348,Hair Treatment,4000,2026-01-15,2026-01-22,19,7,7,0,0,Pay at Salon (Cash),Jayanagar,Thursday,0,48,Other,Show
BK_08741,CUST_0866,Hair Coloring,2500,2025-10-31,2025-11-08,20,8,9,0,0,Pay at Salon (Cash),Indiranagar,Saturday,1,37,Male,Show
BK_08742,CUST_1046,Haircut,500,2025-12-29,2026-01-07,10,9,4,0,0,UPI Prepaid,Koramangala,Wednesday,0,47,Female,Show
BK_08743,CUST_0358,Facial,1500,2025-12-25,2026-01-05,17,11,17,1,1,Online Prepaid,Jayanagar,Monday,0,26,Male,Show
BK_08744,CUST_1956,Spa & Massage,3000,2026-01-11,2026-01-17,10,6,2,0,0,Online Prepaid,Whitefield,Saturday,1,24,Female,No-Show
BK_08745,CUST_0745,Spa & Massage,3000,2025-10-22,2025-11-04,19,13,4,0,0,Pay at Salon (Cash),Whitefield,Tuesday,0,25,Female,Show
BK_08746,CUST_1116,Haircut,500,2025-09-15,2025-09-20,12,5,4,0,0,Online Prepaid,Koramangala,Saturday,1,19,Male,Show
BK_08747,CUST_0285,Haircut,500,2025-10-27,2025-11-01,14,5,6,0,0,UPI Prepaid,Koramangala,Saturday,1,22,Female,Show
BK_08748,CUST_0865,Haircut,500,2025-11-22,2025-11-23,17,1,2,0,0,UPI Prepaid,Jayanagar,Sunday,1,42,Male,Show
BK_08749,CUST_0491,Hair Coloring,2500,2025-12-30,2026-01-01,19,2,2,0,0,UPI Prepaid,Jayanagar,Thursday,0,24,Female,Show
BK_08750,CUST_1712,Spa & Massage,3000,2025-08-31,2025-09-08,13,8,6,0,0,Online Prepaid,Whitefield,Monday,0,31,Male,No-Show
BK_08751,CUST_0948,Hair Treatment,4000,2025-10-17,2025-10-18,11,1,1,0,0,UPI Prepaid,Indiranagar,Saturday,1,18,Female,Show
BK_08752,CUST_1559,Haircut,500,2025-11-28,2025-11-30,19,2,4,0,0,UPI Prepaid,Koramangala,Sunday,1,32,Female,Show
BK_08753,CUST_0751,Hair Treatment,4000,2026-01-16,2026-01-19,20,3,16,0,0,Online Prepaid,Koramangala,Monday,0,27,Male,Show
BK_08754,CUST_1578,Haircut,500,2025-08-23,2025-09-05,18,13,7,0,0,Pay at Salon (Cash),Indiranagar,Friday,0,37,Female,No-Show
BK_08755,CUST_0967,Haircut,500,2025-11-13,2025-11-16,18,3,4,0,0,Pay at Salon (Cash),Koramangala,Sunday,1,29,Male,Show
BK_08756,CUST_1442,Facial,1500,2025-11-23,2025-11-28,19,5,3,0,0,Online Prepaid,Koramangala,Friday,0,33,Female,Show
BK_08757,CUST_1121,Haircut,500,2025-11-26,2025-11-28,9,2,26,4,3,Online Prepaid,HSR Layout,Friday,0,23,Female,No-Show
BK_08758,CUST_0025,Haircut,500,2026-01-16,2026-01-20,11,4,6,0,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,46,Female,No-Show
BK_08759,CUST_1720,Spa & Massage,3000,2025-10-10,2025-10-19,19,9,1,0,0,UPI Prepaid,Whitefield,Sunday,1,18,Male,No-Show
BK_08760,CUST_0160,Hair Coloring,2500,2025-12-03,2025-12-09,11,6,3,0,0,Online Prepaid,Whitefield,Tuesday,0,18,Female,Show
BK_08761,CUST_0843,Haircut,500,2026-01-02,2026-01-04,15,2,5,0,0,Card on File,Koramangala,Sunday,1,18,Male,Show
BK_08762,CUST_1622,Facial,1500,2026-01-22,2026-01-26,19,4,11,0,0,Pay at Salon (Cash),Jayanagar,Monday,0,33,Male,No-Show
BK_08763,CUST_1035,Haircut,500,2026-01-30,2026-02-03,10,4,1,0,0,UPI Prepaid,Whitefield,Tuesday,0,39,Female,Show
BK_08764,CUST_0134,Haircut,500,2026-02-06,2026-02-13,20,7,1,0,0,Pay at Salon (Cash),Koramangala,Friday,0,24,Female,No-Show
BK_08765,CUST_0941,Facial,1500,2025-12-28,2025-12-29,15,1,8,0,0,UPI Prepaid,Koramangala,Monday,0,29,Other,Show
BK_08766,CUST_0536,Hair Coloring,2500,2026-02-05,2026-02-12,12,7,6,0,0,Card on File,Indiranagar,Thursday,0,28,Female,No-Show
BK_08767,CUST_0053,Haircut,500,2025-10-19,2025-10-28,18,9,2,0,0,Online Prepaid,Whitefield,Tuesday,0,43,Female,No-Show
BK_08768,CUST_0942,Hair Treatment,4000,2025-10-21,2025-10-22,16,1,1,0,0,UPI Prepaid,Koramangala,Wednesday,0,31,Male,Show
BK_08769,CUST_0678,Hair Coloring,2500,2025-09-11,2025-09-16,16,5,1,0,0,Card on File,Jayanagar,Tuesday,0,37,Male,No-Show
BK_08770,CUST_1759,Haircut,500,2026-01-05,2026-01-12,17,7,2,0,0,Online Prepaid,Whitefield,Monday,0,50,Male,Show
BK_08771,CUST_0045,Facial,1500,2025-08-26,2025-08-29,18,3,1,0,0,Pay at Salon (Cash),Whitefield,Friday,0,18,Male,No-Show
BK_08772,CUST_0926,Hair Coloring,2500,2025-11-24,2025-11-30,13,6,3,0,0,Card on File,Koramangala,Sunday,1,28,Male,Show
BK_08773,CUST_1453,Haircut,500,2026-02-15,2026-02-17,10,2,6,0,0,UPI Prepaid,Whitefield,Tuesday,0,20,Female,Show
BK_08774,CUST_1391,Bridal Package,15000,2026-01-23,2026-01-25,17,2,2,0,0,UPI Prepaid,Koramangala,Sunday,1,29,Female,Show
BK_08775,CUST_0239,Hair Coloring,2500,2025-10-17,2025-11-16,14,30,31,0,1,Online Prepaid,Indiranagar,Sunday,1,36,Male,Show
BK_08776,CUST_1657,Haircut,500,2025-10-10,2025-10-18,13,8,2,0,0,UPI Prepaid,HSR Layout,Saturday,1,19,Female,Show
BK_08777,CUST_0173,Spa & Massage,3000,2026-01-16,2026-01-18,12,2,2,0,0,Online Prepaid,HSR Layout,Sunday,1,39,Female,No-Show
BK_08778,CUST_1252,Spa & Massage,3000,2025-12-18,2025-12-24,20,6,4,0,0,UPI Prepaid,Indiranagar,Wednesday,0,22,Other,No-Show
BK_08779,CUST_1325,Haircut,500,2025-12-16,2025-12-19,14,3,1,0,0,Pay at Salon (Cash),Whitefield,Friday,0,36,Male,Show
BK_08780,CUST_1862,Hair Treatment,4000,2025-11-05,2025-11-13,15,8,7,0,0,Pay at Salon (Cash),Jayanagar,Thursday,0,37,Female,Show
BK_08781,CUST_1024,Bridal Package,15000,2025-12-08,2025-12-13,14,5,4,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,31,Female,Show
BK_08782,CUST_0288,Hair Coloring,2500,2025-12-20,2025-12-26,17,6,3,0,0,UPI Prepaid,Indiranagar,Friday,0,32,Female,Show
BK_08783,CUST_1350,Hair Treatment,4000,2026-02-13,2026-02-15,18,2,6,0,0,UPI Prepaid,Whitefield,Sunday,1,41,Female,Show
BK_08784,CUST_0725,Facial,1500,2025-09-13,2025-09-25,10,12,1,0,0,Pay at Salon (Cash),Koramangala,Thursday,0,28,Other,No-Show
BK_08785,CUST_0501,Spa & Massage,3000,2025-10-06,2025-10-07,9,1,3,0,0,Pay at Salon (Cash),Koramangala,Tuesday,0,41,Female,Show
BK_08786,CUST_0440,Hair Coloring,2500,2026-01-02,2026-01-06,11,4,8,0,0,Card on File,Indiranagar,Tuesday,0,28,Female,Show
BK_08787,CUST_0071,Facial,1500,2025-11-17,2025-11-21,9,4,10,0,1,Online Prepaid,Indiranagar,Friday,0,21,Female,No-Show
BK_08788,CUST_1698,Facial,1500,2026-02-23,2026-02-24,12,1,1,0,0,UPI Prepaid,Indiranagar,Tuesday,0,43,Female,No-Show
BK_08789,CUST_1585,Spa & Massage,3000,2026-02-08,2026-02-13,10,5,8,0,0,UPI Prepaid,Jayanagar,Friday,0,31,Female,No-Show
BK_08790,CUST_0205,Hair Treatment,4000,2025-11-20,2025-12-04,16,14,7,0,0,Card on File,Jayanagar,Thursday,0,38,Female,Show
BK_08791,CUST_1196,Hair Coloring,2500,2026-02-06,2026-02-08,17,2,7,0,0,Card on File,Jayanagar,Sunday,1,29,Female,Show
BK_08792,CUST_1999,Bridal Package,15000,2025-11-26,2025-11-28,20,2,7,0,0,UPI Prepaid,HSR Layout,Friday,0,34,Other,Show
BK_08793,CUST_0115,Bridal Package,15000,2025-09-05,2025-09-09,19,4,5,0,0,Pay at Salon (Cash),HSR Layout,Tuesday,0,28,Female,Show
BK_08794,CUST_1544,Hair Treatment,4000,2025-10-09,2025-10-13,13,4,1,0,0,Pay at Salon (Cash),Koramangala,Monday,0,29,Male,Show
BK_08795,CUST_0894,Hair Treatment,4000,2025-09-20,2025-09-22,9,2,1,0,0,Card on File,Koramangala,Monday,0,29,Male,Show
BK_08796,CUST_0798,Hair Treatment,4000,2025-12-01,2025-12-06,10,5,2,0,0,UPI Prepaid,Jayanagar,Saturday,1,31,Male,Show
BK_08797,CUST_0803,Bridal Package,15000,2025-11-02,2025-11-03,10,1,5,0,0,Card on File,HSR Layout,Monday,0,36,Female,Show
BK_08798,CUST_0312,Haircut,500,2025-11-15,2025-11-28,17,13,4,0,0,Pay at Salon (Cash),Koramangala,Friday,0,47,Female,No-Show
BK_08799,CUST_0215,Bridal Package,15000,2026-02-13,2026-02-14,12,1,5,0,0,Card on File,Whitefield,Saturday,1,34,Female,Show
BK_08800,CUST_1255,Hair Treatment,4000,2026-02-17,2026-02-20,11,3,2,0,0,Online Prepaid,Whitefield,Friday,0,45,Female,Show
BK_08801,CUST_0798,Bridal Package,15000,2025-09-03,2025-09-04,17,1,2,0,0,Online Prepaid,Koramangala,Thursday,0,31,Male,Show
BK_08802,CUST_0021,Haircut,500,2025-11-28,2025-12-01,10,3,4,0,0,Pay at Salon (Cash),Jayanagar,Monday,0,38,Male,Show
BK_08803,CUST_0626,Haircut,500,2025-11-03,2025-11-07,14,4,5,0,0,UPI Prepaid,Koramangala,Friday,0,29,Female,Show
BK_08804,CUST_0350,Facial,1500,2026-01-16,2026-01-24,16,8,4,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,40,Male,Show
BK_08805,CUST_0391,Hair Treatment,4000,2026-01-03,2026-01-08,20,5,1,0,0,Online Prepaid,Whitefield,Thursday,0,30,Male,Show
BK_08806,CUST_1369,Haircut,500,2026-01-22,2026-01-27,14,5,14,1,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,37,Female,Show
BK_08807,CUST_1220,Hair Treatment,4000,2025-09-27,2025-10-22,11,25,4,0,0,Card on File,Whitefield,Wednesday,0,52,Female,Show
BK_08808,CUST_0068,Spa & Massage,3000,2026-02-20,2026-02-21,17,1,5,0,0,Online Prepaid,HSR Layout,Saturday,1,28,Male,Show
BK_08809,CUST_0630,Hair Treatment,4000,2025-12-14,2025-12-17,13,3,9,1,0,Pay at Salon (Cash),Whitefield,Wednesday,0,18,Other,Show
BK_08810,CUST_1045,Spa & Massage,3000,2025-11-21,2025-11-24,20,3,9,0,0,Online Prepaid,Indiranagar,Monday,0,28,Female,Show
BK_08811,CUST_1420,Facial,1500,2025-09-17,2025-09-20,14,3,1,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,18,Female,Show
BK_08812,CUST_1516,Hair Treatment,4000,2025-11-01,2025-11-07,13,6,1,0,0,Card on File,Indiranagar,Friday,0,42,Male,Show
BK_08813,CUST_1261,Haircut,500,2025-12-16,2025-12-18,9,2,10,0,0,UPI Prepaid,HSR Layout,Thursday,0,26,Male,Show
BK_08814,CUST_0042,Spa & Massage,3000,2025-11-30,2025-12-18,15,18,4,0,0,UPI Prepaid,Jayanagar,Thursday,0,23,Male,Show
BK_08815,CUST_1264,Bridal Package,15000,2025-11-21,2025-12-04,12,13,15,0,1,Online Prepaid,HSR Layout,Thursday,0,30,Female,Show
BK_08816,CUST_1444,Haircut,500,2025-09-26,2025-09-28,10,2,2,0,0,Pay at Salon (Cash),Indiranagar,Sunday,1,30,Female,Show
BK_08817,CUST_0470,Hair Treatment,4000,2026-01-17,2026-01-20,19,3,3,0,0,UPI Prepaid,Whitefield,Tuesday,0,34,Male,Show
BK_08818,CUST_0683,Haircut,500,2026-02-09,2026-02-15,15,6,8,0,0,UPI Prepaid,HSR Layout,Sunday,1,35,Male,Show
BK_08819,CUST_0302,Hair Coloring,2500,2025-12-11,2025-12-17,16,6,11,1,1,Card on File,Indiranagar,Wednesday,0,35,Female,Show
BK_08820,CUST_0816,Spa & Massage,3000,2025-09-01,2025-09-02,18,1,2,0,0,Card on File,Indiranagar,Tuesday,0,24,Female,Show
BK_08821,CUST_1885,Facial,1500,2025-09-22,2025-09-23,13,1,2,0,0,Online Prepaid,HSR Layout,Tuesday,0,42,Female,Show
BK_08822,CUST_1386,Haircut,500,2025-10-03,2025-10-07,19,4,5,0,0,Pay at Salon (Cash),Koramangala,Tuesday,0,50,Female,Show
BK_08823,CUST_0299,Haircut,500,2025-09-25,2025-10-01,17,6,4,0,0,Pay at Salon (Cash),Indiranagar,Wednesday,0,24,Female,Show
BK_08824,CUST_1891,Haircut,500,2025-10-06,2025-10-13,10,7,2,0,0,UPI Prepaid,HSR Layout,Monday,0,26,Male,No-Show
BK_08825,CUST_0732,Facial,1500,2026-02-04,2026-02-09,11,5,4,0,0,UPI Prepaid,Whitefield,Monday,0,39,Female,Show
BK_08826,CUST_0813,Haircut,500,2026-01-08,2026-02-05,19,28,4,0,0,Card on File,Whitefield,Thursday,0,30,Female,No-Show
BK_08827,CUST_1978,Hair Coloring,2500,2025-12-09,2025-12-11,18,2,11,0,0,Pay at Salon (Cash),Koramangala,Thursday,0,25,Female,Show
BK_08828,CUST_1890,Haircut,500,2025-10-18,2025-10-20,19,2,6,0,0,Pay at Salon (Cash),Whitefield,Monday,0,18,Female,No-Show
BK_08829,CUST_1391,Facial,1500,2025-12-31,2026-01-06,12,6,2,0,0,Pay at Salon (Cash),Koramangala,Tuesday,0,29,Female,Show
BK_08830,CUST_0931,Hair Coloring,2500,2025-12-14,2025-12-20,10,6,17,0,0,Pay at Salon (Cash),Indiranagar,Saturday,1,23,Male,Show
BK_08831,CUST_0675,Facial,1500,2025-10-08,2025-10-10,14,2,2,0,0,UPI Prepaid,Whitefield,Friday,0,24,Male,Show
